entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnSpecificPrerequisitesRegardingTaxAssets,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsOfTaxExpense,AdministrativeExpenses,AverageNumberOfEmployees,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,CurrentTaxExpense,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DistributionCosts,EquityRatio,GrossProfitLoss,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,OtherFinanceIncome,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ReturnOnEquity,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,InvestmentInPropertyPlantAndEquipment,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio
79082317,2017-01-01,2017-12-31,c648,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim EllesÃ¸e-Rasmussen,,
79082317,2017-01-01,2017-12-31,c680,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-288254000.0,,,,,,,,,
79082317,2017-01-01,2017-12-31,c691,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãrets resultat fÃ¸r skat,10898038.0
79082317,2017-01-01,2017-12-31,c707,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãrets resultat fÃ¸r skat,10119573.0
79082317,2017-01-01,2017-12-31,c723,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãrets resultat fÃ¸r skat,
79082317,2017-01-01,2017-12-31,c739,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãrets resultat fÃ¸r skat,
79082317,2017-01-01,2017-12-31,c755,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãrets resultat fÃ¸r skat,
79082317,2017-12-31,2017-12-31,c171,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,13992136.0,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,55303256.0,13992136.0,500000.0,62559.0,276539.0,43468205.0,8078.0,66638.0,55303256.0,11835051.0,115338.0,190054.0,115338.0,2261610.0,1004.0,74716.0,42968205.0,11835051.0,804109.0,41121066.0,24361032.0,129975.0,8639357.0,16419932.0,,,,,,,,,,,,,
79082317,2017-12-31,2017-12-31,c228,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2017-12-31,2017-12-31,c256,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42968205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082317,2017-12-31,2017-12-31,c458,,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2RhL2ZkLzMzLzBlOTgtNDlhNi1hNGJkLTVhYzEwNGIxOTE3ZA.pdf,http://regnskaber.virk.dk/71328097/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzg0L2Q5LzNlL2IwYmYtNDdkYi1iZTliLTBkYTVjMjc5OTA2ZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Aarhus C,8000.0,12.0,Store Torv,KÃ¸benhavn K,1022.0,"30, 3",Dr. TvÃ¦rgade,8000 Aarhus C,TrindsÃ¸vej 7C,DK-7400 Herning,Birk Centerpark 30,,"Regnskabsklasse C, mellemstor virksomhed",2018-06-11,1985-09-23,2018-06-11,Statsautoriseret revisor,7196.0,post@plumrose.dk,86 28 38 70,www.plumrose.dk,20222670.0,79082317.0,20222670.0,mne23302,"Skatteaktivet er indregnet pÃ¥ baggrund af forventningerne til de nÃ¦ste par Ã¥rs positive skat-temÃ¦ssige overskud, hvorved de skattemÃ¦ssige underskud fuldt ud forventes at blive udnyttet. Vurderingerne bygger pÃ¥ baggrund af virksomhedens budgetter for de kommende to Ã¥r og fremskrivninger for de efterfÃ¸lgende to Ã¥r. Budgetterne er udarbejdet i overensstemmelse med virksomhedens normale budgetprocedure.",Ãrsrapport,Steen Pedersen,Axel Knau,Sydbank A/S,Lowzow og Monberg,ZMI A/S,BDO Statsautoriseret revisionsaktieselskab,Aarhus,2016-01-01,2016-12-31,Aarhus,2017-12-31,2017-01-01,2018-06-11,Herning,86 28 64 00,Formand,urn:ofk:oid:25824929,indberetninger-20180424,2.5124211,79082317.0,AWP-JFfB0wkEsASktvU5,2018-06-14T11:53:38.262Z,2018-06-14T11:53:03.480Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-98-LN,2018-06-14T11:53:03.778Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8078.0,,,,,,,,,610666.0,618744.0,,,,,,,,,,,
