entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33364326,2015-10-01,2016-09-30,c108,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,50600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c114,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,40266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c122,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,5772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,40266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c200,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,5772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c249,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,-60000.0,100266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c688,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,CafÃ© Luna Aalborg ApS,Aalborg,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c690,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,Pandekagehuset Aalborg ApS,Aalborg,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c71,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33364326,2015-10-01,2016-09-30,c88,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aalborg,9000.0,1.0,Danalien,statsautoriseret revisor,12862903.0,Jens Aaen,"Kvist & Jensen, Statsautoriserede Revisorer A/S",98 10 30 77,
33364326,2015-10-01,2016-09-30,c89,,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzBhLzNiLzA0LzE5NjMtNDFhMC05NmRkLWMxMDE3MTliNDY0MQ.pdf,http://regnskaber.virk.dk/62346333/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzAwLzcxLzUzLzRhMTgtNGUwZC1hM2NiLTMzNDk3ZDA2NmRhYQ.xml,,Vodskov,9310.0,7.0,Havremarken,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-18,2016-12-18,2010-12-13,2016-12-20,Andre eksterne omkostninger omfatter omkostninger til administration.,33364326.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Jesper Robert Jensen Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Robert Jensen,Jesper Robert Jensen,Jesper Robert Jensen Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2016-09-30,2015-10-01,2016-12-18,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23322704,indberetninger-20180424,2.5097403999999996,33364326.0,,2018-03-29T09:16:23.617Z,2016-12-20T13:46:51.057Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BK-31-DD,2016-12-20T13:46:51.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,aalborg@kvistjensen.dk,,,,Aalborg,9000.0,1.0,Danalien,registreret revisor,12862903.0,Flemming M. Nielsen,"Kvist & Jensen, Statsautoriserede Revisorer A/S",98 10 30 77,
