entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
20356332,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,75102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c2004,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c203,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,54000.0,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c425,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c841,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TÃ¸rring,7160.0,29.0,Bredgade,statsautoriseret revisor,32285201.0,mne32857,Lene BrÃ¸dsgaard,"Martinsen, Statsautoriseret Revisionspartnerselskab",75 80 19 33
20356332,2018-01-01,2018-12-31,c89,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,TÃ¸rring,7160.0,29.0,Bredgade,registreret revisor,32285201.0,mne17313,Jan Kristensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",75 80 19 33
20356332,2018-12-31,2018-12-31,c183,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",150000.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20356332,2018-12-31,2018-12-31,c201,,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzdlLzM1LzU3L2YyMjktNDJiZC04NjRjLTYzN2VjZDM2OWQyMw.pdf,http://regnskaber.virk.dk/23365302/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzNlLzc1L2JlLzQzY2ItNDNmOC1hZmRhLWRmMTgwNjE5ODY1NA.xml,Horsens,Juelsminde,7130.0,27.0,Sverrigsvej,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-16,2019-05-16,1997-09-01,2019-05-27,10763.0,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af materielle anlÃ¦gsaktiver.",1454958.0,0.0,20356332.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Per Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Per Kristensen,Per Kristensen,Jyske Bank,Per Kristensen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Juelsminde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2018-12-31,2018-01-01,2019-05-16,TÃ¸rring,75673061.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27258200,indberetninger-20180424,2.5124266,20356332.0,AWr8zh5oRYGX6_YTIGGO,2019-05-28T04:59:07.456Z,2019-05-28T04:58:47.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-30-LZ,2019-05-28T04:58:47.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
