entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,AdjustmentsForDeferredTax,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInOperatingActivities,CurrentTaxExpense,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DividendPaidCashFlow,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceIncome,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OperatingMargin,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingIncome,PostemploymentBenefitExpense,ProceedsFromLongtermLiabilitiesClassifiedAsFinancingActivities,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,ReturnOnEquity,ReturnOnInvestedCapital,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,FeesForAuditorsPerformingStatutoryAudit,FeesForOtherServicesPerformedByAuditors,Dividend,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,NameOfAuditFirm,ValueOfKeyFigureOrFinancialRatio,NameAndSurnameOfMemberOfSupervisoryBoard
29197202,2013-01-01,2013-12-31,c45,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114000.0,
29197202,2013-01-01,2013-12-31,c51,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23841000.0,
29197202,2013-01-01,2013-12-31,c55,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c68,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c84,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fridrik MÃ¥r Thorsteinsson
29197202,2013-01-01,2013-12-31,c85,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulrik Bjerre Rasmussen
29197202,2013-01-01,2013-12-31,c86,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finn Gertov
29197202,2013-01-01,2013-12-31,c99,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c110,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c128,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,14170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c131,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c17,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,18951000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115327000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c20,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,15783000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c225,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c23,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,13646000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45039000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c239,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-12-31,2013-12-31,c71,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,1050000.0,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,17170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81056000.0,-2437000.0,500000.0,81056000.0,67000.0,62201000.0,81056000.0,63886000.0,9839000.0,162000.0,1509000.0,2500000.0,60692000.0,14170000.0,-3487000.0,3485000.0,63886000.0,40000000.0,1632000.0,17805000.0,3866000.0,123000.0,8807000.0,13710000.0,,,,,,,,
