entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,ProfitLossRelatedToInvestments,DisposalsOfInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
29924775,2017-07-01,2017-07-01,c189,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,14764568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2017-07-01,c195,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,15475859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2017-07-01,c232,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,14657230.0,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,5275000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,7091945.0,,,,,-38946.0,0.0,3574859.0,3544130.0,43288.0,7036755.0,-38946.0,-55190.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c111,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,7541806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c119,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,-449861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,,1608127.0,3544130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c191,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,7541806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c196,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,-449861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29924775,2017-07-01,2018-06-30,c233,,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2E5LzA0L2NhLzExLzBjOWItNDhhNy1hMzBhLWZkN2MwMjIxZDIzYg.pdf,http://regnskaber.virk.dk/57742992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2E3L2E5LzViL2M3YWEtNDRjNS1iNGI3LWRjMDdmYzJkMzc0Zg.xml,,Danmark,Ikast,7430.0,3.0,Thrigesvej,Ikast,7430.0,2.0,Vestergade,Ikast,7430.0,15.0,Lene Haus Vej,"7430, Ikast","Thrigesvej, 3",aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-17,2018-12-17,2006-09-27,2018-12-17,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29924775.0,15807776.0,mne10823,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Occ Ejendomme A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Baastrup SÃ¸ndergaard,Claus Keld Hansen,Claus K. Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Occ Ejendomme A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Ikast,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2018-06-30,2017-07-01,2018-12-17,Ikast,97 15 40 22,formand,RevisionspÃ¥tegning,urn:ofk:oid:26481950,indberetninger-20180424,2.5124211,29924775.0,AWfFrnfxet7j816Dxe5f,2018-12-19T08:56:55.230Z,2018-12-19T08:56:43.880Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EQ-18-GJ,2018-12-19T08:56:44.037Z,,,0.0,3997676.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
