entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityTransferredToProvisions,ProfitLossRelatedToInvestments,AdditionsToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,Provisions,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables
30276523,2012-01-01,2012-12-31,c1,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,48064.0,,,,-1250.0,42337.0,9469.0,3780.0,32.0,46808.0,-1250.0,-1256.0,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c114,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,9469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c122,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,38595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c177,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,-139474.0,9469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c195,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,9469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c200,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,38595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c249,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-12-31,c71,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-12-31,2012-12-31,c179,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,-264474.0,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,125000.0,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-12-31,2012-12-31,c183,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-12-31,2012-12-31,c194,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-264474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
