entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PropertyPlantAndEquipmentGross,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,GrossProfitLoss,ImpairmentOfFinancialAssets,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
26078652,2018-01-01,2018-12-31,c678,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,375654.0,,,,,,,,,,,,,,,,,,,,,,,,,ApS,ARM-TEC DIVISION ApS,Aarslev,
26078652,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26078652,2018-01-01,2018-12-31,c784,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,488185.0,,,,,,,,,,,,,,,,,,,,,,,,,ApS,ARM-TEC EJENDOMME ApS,Aarslev,
26078652,2018-01-01,2018-12-31,c785,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,-189253.0,,,,,,,,,,,,,,,,,,,,,,,,,ApS,WELL PRODUCTION ApS,Aarslev,
26078652,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26078652,2018-12-31,2018-12-31,c179,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26078652,2018-12-31,2018-12-31,c197,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,5700205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26078652,2018-12-31,2018-12-31,c234,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,-5296683.0,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,6334260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,,,,,,,,,,,1037577.0,,,,,,,,,,,,,,,,,,,
26078652,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,5825205.0,,,,,,,,,,5779416.0,5830831.0,46484.0,125000.0,51415.0,5830831.0,5626.0,700284.0,5779416.0,5079132.0,4931.0,5700205.0,5626.0,0.0,4931.0,5626.0,,,,
26078652,2018-12-31,2018-12-31,c679,,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2NiL2E3LzFiLzY4ZmQtNDU5OS1iMDI5LTljNmEyNzJlMjg2NQ.pdf,http://regnskaber.virk.dk/25687062/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2FiLzYyLzM2L2ZhNGUtNGY5OC04ZjA4LThlOWQzNTc3N2ViNw.xml,22064.0,,Danmark,Odense S,5260.0,83.0,Svendborgvej,Kerteminde,5300.0,27.0,Kohaven,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-10,2019-05-10,2001-06-13,2019-05-13,Statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration samt hensÃ¦ttelse pÃ¥ andre tilgodehavender.,22064.0,info@rogr.dk,36923318.0,26078652.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ARM-TEC ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Kurt NÃ¸rgaard Offersen,Kurt NÃ¸rgaard Offersen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",ARM-TEC ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Kerteminde,2017-01-01,2017-12-31,22064.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2018-12-31,2018-01-01,22064.0,2019-05-10,Odense,66 12 11 12,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27132860,indberetninger-20180424,2.5118417999999996,26078652.0,AWq1AQUkRYGX6_YTHqLd,2019-05-14T06:21:50.187Z,2019-05-14T06:21:43.437Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-30-QW,2019-05-14T06:21:43.594Z,1081432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
