entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncreaseOfCapital,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfIssuedShares,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossRelatedToInvestments,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,CurrentTaxExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
34879915,2014-12-31,2014-12-31,c341,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,7176973.0,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c353,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,-683919.0,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c395,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c611,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,46970364.0,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c652,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,25769920.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0
34879915,2014-12-31,2014-12-31,c653,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,23554884.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0
34879915,2014-12-31,2014-12-31,c654,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,7121016.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0
34879915,2014-12-31,2014-12-31,c655,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,-68724.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0
34879915,2014-12-31,2014-12-31,c68,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c7,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,144445117.0,24328.0,3000000.0,40949185.0,347536.0,48070809.0,144445117.0,96374308.0,103347460.0,56377096.0,46970364.0,46970364.0,46970364.0,103495932.0,378071.0,148472.0,148472.0,7176973.0,-683919.0,38577755.0,49403944.0,49025873.0,40924857.0,40577321.0,0.0,,,,,,
