entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
25374282,2017-07-01,2017-07-01,c177,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2017-07-01,c189,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,10298049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2017-07-01,c195,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,14146718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2017-07-01,c198,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,51700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,1284590.0,,0.0,1113384.0,748.0,264772.0,1378904.0,0.0,94314.0,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c105,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,52900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c111,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,1113384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c119,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,118306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,,1113384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25374282,2017-07-01,2018-06-30,c191,,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2RmL2E0LzQyLzk4YTgtNDBmMS05ZGQ2LTY5ZDEyMmFjMDA3NA.pdf,http://regnskaber.virk.dk/28247352/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2U0L2Y4L2FkL2M4ZmItNDA3Ny05MmIyLWExMWIwNGE3MGJhMA.xml,,Danmark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,Ballerup,2750.0,33.0,Gl. RÃ¥dhusvej,"2000, Frederiksberg","Dirch Passers AllÃ©, 76",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-22,2018-11-22,2018-11-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,copenhagen@redmark.dk,29442789.0,25374282.0,29442789.0,mne32116,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for JCA Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Darnell Vagnild,Jais Andersen,Jais Andersen,"Redmark, Statsautoriseret Revisionspartnerselskab",JCA Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Ballerup,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,2018-11-22,KÃ¸benhavn,39163636.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26364235,indberetninger-20180424,2.5118417999999996,25374282.0,AWdZLW6eet7j816DxMpv,2018-11-28T07:17:39.727Z,2018-11-28T07:16:47.853Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-04-MF,2018-11-28T07:16:48.006Z,,1113384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
