entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,InterestRateRelatedToOutstandingDebtFromManagementCategory,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToAssociates,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DecreaseOfCapital,IncreaseOfCapital,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,SupplementaryInformationOnMattersPertainingToAuditedFinancialStatement,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31271444,2018-01-01,2018-12-31,c67,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,
31271444,2018-01-01,2018-12-31,c68,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikkel Weider,formand
31271444,2018-01-01,2018-12-31,c69,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Andersen,nÃ¦stformand
31271444,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henning Semler,
31271444,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Adam Walfisz,
31271444,2018-01-01,2018-12-31,c72,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Vad,
31271444,2018-01-01,2018-12-31,c73,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael David Prince,
31271444,2018-01-01,2018-12-31,c83,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2018-12-31,2018-12-31,c110,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,14955628.0,7588449.0,341630.0,14576036.0,298295.0,250731.0,2013875.0,128861.0,14955628.0,12941753.0,250731.0,6715394.0,379592.0,6715394.0,5524145.0,573481.0,341630.0,128861.0,1672245.0,6226359.0,6987587.0,161665.0,4542666.0,702214.0,1411480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2018-12-31,2018-12-31,c125,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,341630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2018-12-31,2018-12-31,c128,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,246537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2018-12-31,2018-12-31,c131,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzRiLzJmL2U0L2Y0OTItNGJkMS04ZDVlLTUzN2UwNTQ1Zjg5ZA.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzM0L2U2LzU5Lzg3LzFiMDItNDg3YS04ZDE2LWI2NGIxOTlkNGM3Nw.xml,64740.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-13,2019-05-13,72041.0,91879.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,163116.0,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27150300,indberetninger-20180424,2.5124211,31271444.0,AWq8Bw2hRYGX6_YTHtuW,2019-05-15T15:06:29.063Z,2019-05-15T15:05:39.270Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-17-AV,2019-05-15T15:05:39.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,246537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
