entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DebtRaisedAndRepaidByManagementCategoryDuringReportingPeriod,DebtRepaidByManagementCategory,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,InterestRateRelatedToOutstandingDebtFromManagementCategory,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,IncreaseOfCapital,DecreaseOfCapital,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31271444,2017-01-01,2017-12-31,c67,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,
31271444,2017-01-01,2017-12-31,c68,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikkel Weider,formand
31271444,2017-01-01,2017-12-31,c69,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Andersen,nÃ¦stformand
31271444,2017-01-01,2017-12-31,c70,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henning Semler,
31271444,2017-01-01,2017-12-31,c71,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Adam Walfisz,
31271444,2017-01-01,2017-12-31,c72,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Vad,
31271444,2017-01-01,2017-12-31,c73,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael David Prince,
31271444,2017-01-01,2017-12-31,c83,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-12-31,2017-12-31,c110,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,30576496.0,25714896.0,341630.0,30174681.0,0.0,290197.0,245815.0,20043164.0,156000.0,30576496.0,10533332.0,245815.0,5330407.0,401815.0,5330407.0,4312625.0,504941.0,341630.0,156000.0,19701534.0,5202925.0,4459785.0,145863.0,1974071.0,890300.0,1544713.0,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-12-31,2017-12-31,c125,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,246537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-12-31,2017-12-31,c128,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,246537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-12-31,2017-12-31,c131,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,246537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
