entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,Dividend,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DecreaseOfCapital,ValueAdjustmentsOfEquity,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables
30832760,2014-01-01,2014-01-01,c175,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,-9871.0,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,92768.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-01-01,c193,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,-9871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-01-01,c199,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,1200424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-01-01,c202,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-01-01,c430,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,-26078.0,,,,,,,0.0,132357.0,-60599.0,21417.0,0.0,1124.0,3.0,161707.0,3.0,27000.0,-52669.0,-192956.0,5236.0,-26591.0,98997.0,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c108,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c114,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c122,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,-124478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c177,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,0.0,92768.0,0.0,9871.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2014-01-01,2014-12-31,c182,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
